id,language,text,stars,sampling_source,target_candidate,quality,price,delivery,service
en_0830052,en,"Fits snug, thin design with slight texture grip as advertised.

I bought two of these cases because they were so cheap and feeling from the reviews I read ahead that they'd have the right feel. Sure enough they came and were stiff but at enough flexibility to pop off easily (I use the space between case and phone to store my transit card). Works perfect ...only thing is sometimes I pop the card in the position of the finger sensor and often have to slide it out of the way to unlock the phone...but that's not the cases fault (silly finger placement can't wait until they go to in screen sensors). Note on color, I bought the black and a red case...but the red case quickly picked up indigo from my designer jeans which I've had to already clean off...again , not the cases fault but if you tend to wear designer jeans this may assert it self if you plan on buying the lighter colored cases and often slip your phone into your pants pockets. Anyway...great case.",5,enriched,price,positif,positif,absent,absent
en_0638900,en,"Four Stars

These have helped me make it through my 3 hour workouts",4,natural,none,positif,absent,absent,absent
en_0185218,en,"This is for kids!!!!!

Would have been perfect except for they are super tiny!! Bought for my hubby and they look child size. Did not work for him or myself. Very small. Very disappointed.",1,natural,none,négatif,absent,absent,absent
en_0553574,en,"Awesome products

Great deal fast service",5,natural,none,absent,absent,absent,positif
fr_0450709,fr,"Epil caresse

J'ai l'impression qu'ils usent plus vite que lorsque j'ai acheté cel a chez une indépendante et aussi le prix est relativement élevé je trouve aussi alors que on ne sait utilisé que une pastille deux-trois fois.",2,enriched,price,négatif,négatif,absent,absent
en_0559785,en,"Hurt my foot

Not quite the arch support I was hoping for. Definitely a higher arch than most sandals/flip flops give but not quite as high as I hoped for. My right ankle and foot have been hurting a lot more after wearing these. It actually seems I am more in pain than I was before. I was hoping for the arch support I need for my plantar fasciitis that I heard Vionic was known for and in a sandal/flip flop for the summer. I have to wear specific arch support sneakers all the time for this but wanted something different for the summer. These are quite hard and uncomfortable. Disappointed with the quality and comfort of these shoes considering the high price/cost.",3,enriched,price,négatif,absent,absent,absent
fr_0082256,fr,"mon fils est ravi !!!

acheté comme cadeau d'anniversaire..belle maquette, dommage que le prix fasse le yoyo...et qu'il soit plus cher que les autres Revell Build and play de Star Wars",4,enriched,price,positif,négatif,absent,absent
en_0201337,en,"Five Stars

quality product, quick shipping",5,enriched,delivery,positif,absent,positif,absent
fr_0818190,fr,"Avis mitige

Livraison ok par contre très vite les noeuds se défont et même en les refaisant cela ne tient pas...dommage car beau bracelet....😕",2,natural,none,négatif,absent,positif,absent
en_0829081,en,"Toy won't turn on.

Received the item in 2 days with prime membership. However we were not able to use the toy because batteries where dead or item will not turn on. Haven't got batteries too check toy yet.",2,natural,none,négatif,absent,positif,absent
fr_0921557,fr,"Bon produit mais attention a l'emballage

Produit reçu dans les temps mais dans un sac referme au scotch et en vrac dans un carton !! J'ai vérifié qu'il n'avait pas déjà été utilise et apparemment non donc j'ai garde selle. Produit agréable a l'usage. Je fais 100kgs et 40kms par jour route et chemin",3,enriched,delivery,positif,absent,positif,absent
en_0610486,en,"EASY TO LOSE

PARTS ARE NOT VERY DURABLE. EASY TO LOSE.",3,natural,none,négatif,absent,absent,absent
en_0276717,en,"Love this song!

Imagine Dragons got it going on!",5,natural,none,absent,absent,absent,absent
fr_0959614,fr,"Bof

Reçu endommagé. Mauvaise qualite.",1,enriched,delivery,négatif,absent,négatif,absent
fr_0908129,fr,"Déçue

Maintien au pied moyen",3,natural,none,négatif,absent,absent,absent
en_0379756,en,"Garbage...Worst product ever...

Avoid! Worst thing ever!!!... My coworker and I both bought one at the same time. His lasted 2 weeks longer then mine. Both failed the same way. All lights and buzzers constantly going off. And the display is useless. Buy something that cost more and last more then a week.",1,natural,none,négatif,absent,absent,absent
en_0072830,en,"Easily adjustable

This is adjustable to fit many angels, heights and spaces. The mechanism used to hold the table in place is very durable and high quality. It is easy to adjust where needed and is easy to lock into place. This is an excellent value for the price paid. When my keyboard and mouse are on it together it allows for easy movement. Definitely better than the arm of the recliner chair.",4,natural,none,positif,positif,absent,absent
fr_0978272,fr,"produit très moyen

Aucune notice dans la boîte, mal emballée, un bon sac -- grand et facile à utiliser. Mais le support est en-dessous des attentes, car pas facile à manipuler, ne supportera sûrement la charge annoncée ( 28 kg). Et surtout les roues ne sont pas vraiment adaptées pour rouler à l'extérieur. Je me retrouve à pencher le chariot pour qu'il se mette sur deux grandes roues, car autrement il est difficile d'avancer avec. La poignée est trop basse, ce qui occasionne des douleurs aux mains.",3,enriched,service,négatif,absent,négatif,absent
fr_0988350,fr,"CD

le cd refuse d’être reconnu sous Windows .... j'ai chargé le dit logiciel sur le site, et là c'est bien sur la clé windows qui n'est pas reconnue ...que faire ?(sur mon Mac cela fonctionne, mais je le veux sur mon pc",1,natural,none,négatif,absent,absent,absent
en_0024596,en,"Only 59 in a gallon ziplock bag??

Weird packaging!! Why 59 pops in a gallon ziplock bag? Last time I ordered 60 chocolate tootsie pops they arrived in 2 separate factory sealed bags!",1,enriched,delivery,neutre,absent,absent,absent
fr_0304468,fr,"Beau rendu

On a acheté ces carreaux de ciment pour relooker notre console. Après avoir reçu le mauvais modèle(merci au vendeur pour sa réactivité) nous avons enfin pu poser notre ""carrelage"". Le rendu est superbe facile à poser. On en est super content",4,enriched,delivery,positif,absent,absent,positif
en_0976004,en,"Three Stars

plastic was pretty cheap and torn easy",3,natural,none,négatif,absent,absent,absent
fr_0270161,fr,"C’est juste un papier sulfurisé

Je ne conseille personne de l’acheter",1,natural,none,négatif,absent,absent,absent
en_0058996,en,"Best TPU case for this tablet

First of all, know that this doesn't allow the tablet to cool as well, so it does increase the chance of overheating, which I've experienced. That's an issue with all cases, but I wanted to note it so someone doesn't blame the product when they should know better. Now you do! This installs easily, and fits tight. Everything that needs a hole has it. There's a small lip around the bezel, but I haven't seen anything else with a shorter lip. In this regard, this case is the best available. There's a bit of flash around the edges where the molds come together, so it's not visually perfect, however this does not affect functionality, and I can only feel it if I try. Altogether this performs great for the money.",5,natural,none,positif,absent,absent,absent
en_0233047,en,"Worthless

This kit is worthless. With no instructions, no documentation, I can't find anything on the Internet on how to use it. I tried replacing a button with it, nothing holding in place, no results at all, this is cheap junk. I advise to not buy this item, thank you",1,natural,none,négatif,négatif,absent,absent
fr_0856891,fr,"Pratique

Couvercle extensible qui s’adapte facilement sur des saladiers ou autres. Je l’ai trouvé très pratique pour le pique-nique. Contente de mon achat",5,natural,none,positif,absent,absent,absent
en_0782165,en,"received in good condition

Used for our school supply give away. They write very good",5,enriched,delivery,positif,absent,neutre,absent
en_0940942,en,"Usually alike their products but....

Had an soapy after taste. Amazon would no return.",2,enriched,service,positif,absent,absent,absent
en_0221686,en,"Medium is very small

Medium is much too small for my 45 lb border collie. Descriptions and other reviews led me to believe the right size to order. Cannot find a return option for this item.",3,enriched,service,négatif,absent,absent,absent
fr_0622297,fr,"Pas d'occultation à 80%

Prévoir de le doubler ! Ça n'occulte pas 80% La qualité reste convenable pour le prix mais à voir dans le temps Ça reste du premier prix!",3,enriched,price,neutre,négatif,absent,absent
fr_0816311,fr,"Colis non réceptionné

Produit annoncé livre le 11 octobre nous sommes le 14 et je ne sais pas ou est le colis je n ai rien reçu",1,enriched,delivery,absent,absent,négatif,absent
en_0374359,en,"These were as expected

Simple clothespins were as expected and are performing to expectations.",4,natural,none,positif,absent,absent,absent
fr_0117803,fr,"beau bouchon mais retour très cher

J'avais acheté ce bouchon pour aller sur une gourde klean kanteen que j'avais commandée en même temps. Gourde que je n'ai jamais reçue mais qui m'est remboursée. J'ai voulu retourner ce bouchon mais le retour me coûte plus cher. Donc, je l'ai gardé.",5,enriched,service,positif,absent,négatif,absent
fr_0337930,fr,"La qualité des produits commandes

Ce produit remplit tout à fait bien son rôle et me satisfait merci au vendeur",5,natural,none,positif,absent,absent,absent
en_0247107,en,"Terrible product and terrible service.

I ordered an open box item and received a defective item. The screw holes were off center causing the top plate to not bolt onto the poles properly. Obviously the first person who bought this item sent it back for the same reason but they still sent it to me. I returned it immediately but supposedly they never received it. So now I have no stands and was never issued a refund.",1,enriched,service,négatif,absent,négatif,négatif
